19530;869580;
25058;1705510;
25050;1708158;
25042;1708148;
25042;1708141;
25037;1708119;
25036;1708113;
25033;1708100;
25024;1708094;
25031;1708089;
25023;1708079;
25023;1708075;
25026;1708077;
25022;1708076;
25023;1708055;
25020;1708053;
25027;1708034;
25015;1708027;
25017;1708010;
25011;1708011;
25005;1707992;
25014;1707984;
25011;1707976;
25005;1707969;
24999;1707958;
25007;1707968;
25001;1707957;
25006;1707941;
24993;1707927;
25006;1707921;
25000;1707908;
25002;1707916;
24997;1707906;
24998;1707927;
24989;1707902;
24990;1707913;
24986;1707889;
24994;1707893;
24987;1707872;
24990;1707860;
24978;1707839;
24988;1707846;
24985;1707845;
24983;1707851;
24981;1707852;
24982;1707843;
24984;1707852;
24992;1707867;
24986;1707871;
24987;1707866;
24989;1707864;
24998;1707862;
24982;1707878;
24997;1707874;
24985;1707887;
24993;1707879;
24987;1707884;
24993;1707881;
24984;1707876;
24994;1707879;
24979;1707871;
24983;1707882;
24986;1707872;
24991;1707870;
24983;1707852;
24994;1707861;
24989;1707857;
24993;1707861;
24992;1707859;
24999;1707868;
25002;1707859;
24999;1707866;
25005;1707849;
25004;1707867;
25006;1707853;
25002;1707848;
24998;1707850;
24995;1707853;
24992;1707852;
24994;1707860;
24993;1707852;
24994;1707856;
24992;1707856;
24999;1707863;
24989;1707852;
24998;1707853;
24994;1707858;
24999;1707859;
24999;1707850;
24999;1707860;
25004;1707860;
25003;1707851;
24996;1707850;
25002;1707856;
24998;1707858;
25008;1707858;
25007;1707850;
25018;1707866;
25005;1707865;
25014;1707873;
25002;1707849;
25011;1707853;
25006;1707845;
25001;1707845;
25001;1707849;
25002;1707855;
24999;1707841;
25008;1707838;
25007;1707845;
25005;1707834;
25018;1707835;
25006;1707820;
25012;1707819;
25012;1707799;
25006;1707805;
25010;1707788;
25015;1707778;
25013;1707777;
25012;1707782;
25014;1707766;
25005;1707777;
24999;1707775;
25001;1707763;
25008;1707775;
24999;1707764;
25005;1707763;
25008;1707761;
25005;1707757;
25011;1707761;
25010;1707767;
25006;1707773;
25013;1707778;
25012;1707783;
25016;1707792;
25017;1707781;
25013;1707773;
25016;1707788;
25024;1707793;
25013;1707797;
25016;1707795;
25015;1707777;
25016;1707781;
25019;1707795;
25019;1707797;
25011;1707797;
25013;1707799;
25018;1707801;
25010;1707806;
25016;1707820;
25017;1707823;
25022;1707829;
25028;1707820;
25028;1707825;
25018;1707806;
25020;1707816;
25019;1707810;
25024;1707800;
25016;1707792;
25021;1707801;
25026;1707798;
25018;1707784;
25024;1707780;
25024;1707784;
25018;1707787;
25021;1707787;
25023;1707775;
25023;1707773;
25026;1707779;
25027;1707779;
25025;1707763;
25028;1707773;
25024;1707761;
25028;1707761;
25029;1707767;
25030;1707780;
25026;1707760;
25024;1707781;
25023;1707776;
25026;1707785;
25031;1707787;
25031;1707775;
25036;1707805;
25034;1707798;
25027;1707804;
25033;1707804;
25024;1707810;
25035;1707811;
25028;1707818;
25036;1707825;
25037;1707849;
25037;1707856;
25034;1707863;
25037;1707867;
25032;1707885;
25045;1707887;
25037;1707873;
25040;1707878;
25051;1707877;
25041;1707883;
25043;1707888;
25036;1707897;
25042;1707904;
25036;1707906;
25034;1707895;
25043;1707907;
25025;1707886;
25035;1707903;
25031;1707885;
25028;1707878;
25026;1707880;
25032;1707872;
25032;1707864;
25033;1707856;
25033;1707857;
25042;1707848;
25032;1707849;
25041;1707866;
25034;1707857;
25040;1707856;
25040;1707860;
25040;1707849;
25041;1707843;
25045;1707840;
25037;1707816;
25036;1707818;
25030;1707812;
25030;1707815;
25033;1707821;
25023;1707805;
25025;1707811;
25029;1707807;
25028;1707803;
25026;1707814;
25027;1707810;
25030;1707805;
25029;1707800;
25023;1707809;
25032;1707814;
25028;1707804;
25019;1707806;
25029;1707810;
25030;1707820;
25030;1707822;
25023;1707827;
25029;1707832;
25030;1707833;
25023;1707836;
25024;1707832;
25024;1707825;
25027;1707833;
25025;1707827;
25031;1707828;
25032;1707832;
25033;1707830;
25030;1707837;
25028;1707840;
25029;1707847;
25025;1707835;
25029;1707831;
25024;1707828;
25036;1707813;
25023;1707819;
25023;1707809;
25025;1707801;
25020;1707802;
25026;1707788;
25024;1707796;
25021;1707793;
25025;1707801;
25023;1707807;
25023;1707797;
25019;1707788;
25024;1707771;
25028;1707770;
25027;1707768;
25021;1707772;
25024;1707771;
25024;1707771;
25017;1707765;
25021;1707764;
25023;1707755;
25016;1707762;
25017;1707752;
25015;1707759;
25013;1707754;
25008;1707744;
25013;1707743;
25004;1707749;
25005;1707739;
25010;1707758;
25010;1707753;
25007;1707740;
25013;1707732;
25016;1707737;
25017;1707747;
25011;1707749;
25017;1707748;
25012;1707761;
25013;1707768;
25019;1707764;
25013;1707766;
25017;1707778;
25026;1707752;
25013;1707781;
25021;1707778;
25014;1707779;
25016;1707791;
25012;1707792;
25013;1707781;
25012;1707779;
25004;1707802;
25014;1707799;
25001;1707793;
25008;1707780;
25004;1707758;
25003;1707769;
24992;1707755;
24993;1707754;
25001;1707750;
24998;1707745;
24992;1707749;
25001;1707746;
24999;1707748;
24999;1707725;
24996;1707729;
24992;1707725;
24994;1707723;
24997;1707726;
24991;1707707;
24993;1707704;
24996;1707699;
24995;1707712;
24992;1707685;
24992;1707690;
24988;1707680;
24987;1707684;
24984;1707681;
24991;1707682;
24981;1707678;
24984;1707680;
24990;1707668;
24990;1707692;
24991;1707682;
24990;1707685;
24989;1707680;
24986;1707686;
24990;1707681;
24990;1707678;
24982;1707686;
24987;1707680;
24978;1707682;
24990;1707688;
24981;1707691;
24988;1707699;
24985;1707689;
24994;1707704;
24988;1707692;
24986;1707692;
24984;1707699;
24991;1707708;
24990;1707710;
24996;1707723;
24994;1707719;
24993;1707745;
24993;1707718;
24988;1707736;
24990;1707719;
24989;1707745;
24986;1707750;
24991;1707774;
24987;1707767;
24988;1707770;
24998;1707767;
24989;1707772;
24991;1707779;
24993;1707767;
24992;1707768;
24993;1707766;
25004;1707747;
25003;1707765;
24994;1707779;
25005;1707776;
24995;1707779;
25017;1707782;
25005;1707778;
25015;1707783;
24999;1707767;
25016;1707770;
25003;1707771;
25015;1707761;
25006;1707757;
25010;1707763;
25003;1707769;
25005;1707760;
25004;1707761;
25006;1707751;
25006;1707749;
25017;1707753;
25009;1707740;
25009;1707739;
25004;1707739;
25006;1707737;
25004;1707741;
25010;1707742;
25005;1707739;
25009;1707746;
25006;1707738;
25002;1707751;
25010;1707746;
25013;1707759;
25013;1707760;
25017;1707765;
25009;1707781;
25019;1707774;
25019;1707784;
25021;1707805;
25021;1707793;
25023;1707801;
25031;1707795;
25026;1707803;
25031;1707806;
25036;1707813;
25025;1707809;
25031;1707822;
25027;1707832;
25033;1707827;
25030;1707839;
25033;1707838;
25023;1707836;
25037;1707832;
25026;1707830;
25035;1707848;
25038;1707849;
25031;1707849;
25037;1707855;
25031;1707867;
25036;1707862;
25043;1707865;
25040;1707886;
25044;1707898;
25046;1707884;
25049;1707895;
25048;1707913;
25041;1707908;
25045;1707911;
25045;1707897;
25045;1707897;
25044;1707897;
25034;1707889;
25045;1707896;
25044;1707908;
25045;1707925;
25036;1707920;
25048;1707910;
25046;1707927;
25059;1707903;
25057;1707911;
25054;1707925;
25055;1707906;
25056;1707913;
25061;1707911;
25060;1707916;
25065;1707920;
25065;1707923;
25069;1707928;
25070;1707903;
25069;1707910;
25068;1707915;
25065;1707925;
25071;1707939;
25065;1707944;
25069;1707945;
25065;1707967;
25066;1707960;
25071;1707965;
25069;1707973;
25066;1707985;
25076;1707988;
25079;1707997;
25066;1708000;
25080;1708002;
25079;1708013;
25083;1708030;
25081;1708032;
25081;1708041;
25088;1708049;
25090;1708051;
25087;1708055;
25087;1708068;
25081;1708072;
25090;1708064;
25084;1708065;
25083;1708068;
25084;1708072;
25095;1708067;
25087;1708089;
25088;1708091;
25097;1708084;
25099;1708090;
25093;1708089;
25087;1708096;
25095;1708103;
25096;1708110;
25100;1708118;
25100;1708119;
25101;1708129;
25102;1708152;
25105;1708142;
25108;1708139;
25102;1708147;
25107;1708154;
25102;1708146;
25107;1708143;
25105;1708146;
25093;1708135;
25093;1708124;
25099;1708125;
25097;1708118;
25097;1708136;
25098;1708126;
25095;1708132;
25098;1708130;
25100;1708134;
25106;1708130;
25103;1708126;
25103;1708128;
25107;1708133;
25099;1708111;
25103;1708118;
25101;1708099;
25101;1708103;
25098;1708098;
25099;1708096;
25088;1708095;
25093;1708088;
25093;1708085;
25096;1708106;
25093;1708103;
25100;1708090;
25097;1708105;
25100;1708097;
25097;1708107;
25103;1708108;
25095;1708103;
25104;1708098;
25093;1708100;
25105;1708100;
25097;1708093;
25099;1708101;
25088;1708102;
25104;1708110;
25090;1708108;
25095;1708122;
25089;1708117;
25101;1708117;
25093;1708105;
25090;1708096;
25091;1708101;
25088;1708108;
25095;1708095;
25089;1708108;
25095;1708103;
25092;1708092;
25095;1708110;
25088;1708110;
25085;1708103;
25098;1708105;
25084;1708116;
25091;1708111;
25077;1708111;
25084;1708125;
25091;1708104;
25086;1708126;
25087;1708118;
25088;1708126;
25081;1708126;
25090;1708108;
25077;1708112;
25076;1708115;
25073;1708107;
25077;1708094;
25080;1708095;
25081;1708089;
25080;1708090;
25081;1708088;
25078;1708090;
25088;1708090;
25083;1708087;
25092;1708070;
25076;1708074;
25092;1708064;
25080;1708071;
25084;1708071;
25083;1708061;
25076;1708062;
25073;1708043;
25072;1708041;
25072;1708040;
25064;1708041;
25068;1708050;
25073;1708030;
25071;1708038;
25066;1708039;
25069;1708042;
25071;1708042;
25074;1708053;
25071;1708044;
25070;1708044;
25071;1708042;
25073;1708042;
25063;1708046;
25067;1708042;
25067;1708052;
25065;1708053;
25068;1708050;
25065;1708041;
25069;1708045;
25063;1708043;
25071;1708040;
25066;1708036;
25067;1708029;
25065;1708045;
25073;1708052;
25073;1708052;
25063;1708053;
25070;1708052;
25062;1708052;
25067;1708058;
25067;1708052;
25063;1708051;
25068;1708058;
25062;1708056;
25070;1708066;
25064;1708063;
25068;1708074;
25062;1708064;
25057;1708064;
25055;1708071;
25055;1708075;
25063;1708068;
25057;1708067;
25063;1708079;
25060;1708078;
25060;1708068;
25060;1708073;
25059;1708061;
25059;1708066;
25058;1708058;
25054;1708067;
25059;1708058;
25051;1708070;
25052;1708067;
25056;1708056;
25049;1708056;
25049;1708048;
25048;1708064;
25045;1708041;
25043;1708051;
25055;1708032;
25040;1708042;
25043;1708020;
25054;1708023;
25048;1708011;
25043;1708014;
25045;1708011;
25039;1708007;
25041;1708005;
25039;1708005;
25038;1708008;
25048;1708011;
25039;1708010;
25047;1707998;
25039;1707997;
25050;1708001;
25041;1707995;
25044;1707984;
25034;1707967;
25046;1707970;
25034;1707960;
25033;1707957;
25021;1707958;
25021;1707953;
25020;1707939;
25022;1707957;
25015;1707956;
25026;1707961;
25014;1707953;
25019;1707961;
25015;1707958;
25023;1707966;
25026;1707961;
25030;1707982;
25026;1707964;
25029;1707988;
25024;1707979;
25024;1707980;
25025;1707976;
25023;1707978;
25020;1707973;
25020;1707979;
25027;1707969;
25031;1707976;
25033;1707974;
25036;1707958;
25033;1707974;
25037;1707962;
25034;1707966;
25039;1707965;
25022;1707970;
25035;1707957;
25027;1707951;
25038;1707956;
25026;1707939;
25037;1707967;
25022;1707946;
25034;1707941;
25024;1707952;
25037;1707950;
25018;1707954;
25023;1707932;
25017;1707944;
25016;1707943;
25023;1707952;
25018;1707950;
25015;1707950;
25021;1707944;
25016;1707942;
25024;1707933;
25021;1707939;
25028;1707941;
25023;1707937;
25027;1707926;
25016;1707936;
25022;1707934;
25026;1707915;
25026;1707929;
25021;1707916;
25022;1707929;
25017;1707911;
25020;1707908;
25006;1707894;
25022;1707890;
25011;1707892;
25018;1707896;
25015;1707894;
25014;1707894;
25012;1707887;
25013;1707899;
25017;1707898;
25019;1707895;
25014;1707899;
25021;1707893;
25010;1707903;
25031;1707904;
25019;1707921;
25028;1707912;
25019;1707910;
25024;1707917;
25025;1707915;
25026;1707909;
25020;1707895;
25023;1707926;
25024;1707925;
25023;1707929;
25022;1707929;
25022;1707939;
25024;1707942;
25032;1707956;
25027;1707982;
25024;1707977;
25031;1707981;
25039;1707978;
25033;1707986;
25031;1707979;
25025;1707975;
25030;1707984;
25025;1707989;
25034;1707983;
25023;1707992;
25023;1707991;
25016;1707981;
25032;1707992;
25026;1707997;
25029;1708005;
25026;1708004;
25025;1708013;
25036;1708029;
25036;1708030;
25039;1708034;
25037;1708050;
25044;1708057;
25035;1708066;
25043;1708048;
25041;1708058;
25045;1708056;
25048;1708052;
25049;1708060;
25046;1708060;
25051;1708059;
25044;1708054;
25049;1708054;
25046;1708064;
25042;1708073;
25044;1708058;
25045;1708063;
25045;1708070;
25052;1708071;
25048;1708069;
25049;1708053;
25046;1708067;
25057;1708056;
25052;1708049;
25061;1708047;
25048;1708055;
25048;1708047;
25050;1708055;
25056;1708041;
25044;1708043;
25040;1708034;
25043;1708045;
25051;1708032;
25050;1708035;
25049;1708046;
25046;1708039;
25044;1708046;
25047;1708049;
25055;1708042;
25051;1708043;
25058;1708046;
25048;1708054;
25056;1708059;
25057;1708050;
25056;1708058;
25056;1708076;
25058;1708061;
25060;1708065;
25059;1708064;
25064;1708067;
25058;1708076;
25066;1708071;
25063;1708080;
25062;1708088;
25061;1708090;
25061;1708079;
25055;1708087;
25062;1708081;
25061;1708067;
25055;1708075;
25058;1708084;
25056;1708087;
25054;1708093;
25060;1708086;
25059;1708098;
25059;1708095;
25059;1708092;
25059;1708115;
25065;1708109;
25062;1708121;
25076;1708124;
25063;1708137;
25065;1708153;
25065;1708142;
25069;1708156;
25062;1708136;
25063;1708139;
25061;1708135;
25064;1708135;
25063;1708130;
25065;1708135;
25063;1708138;
25066;1708168;
25072;1708165;
25072;1708174;
25067;1708174;
25078;1708173;
25074;1708166;
25086;1708157;
25075;1708140;
25078;1708150;
25074;1708156;
25083;1708151;
25072;1708155;
25084;1708144;
25071;1708148;
25078;1708138;
25067;1708130;
25082;1708133;
25071;1708136;
25075;1708147;
25074;1708136;
25073;1708140;
25068;1708147;
25065;1708146;
25068;1708147;
25074;1708148;
25067;1708141;
25072;1708160;
25071;1708161;
25074;1708166;
25073;1708169;
25078;1708175;
25075;1708172;
25078;1708182;
25073;1708174;
25077;1708186;
25075;1708183;
25073;1708184;
25071;1708187;
25078;1708186;
25066;1708181;
25074;1708173;
25068;1708177;
25080;1708169;
25065;1708178;
25077;1708169;
25072;1708180;
25081;1708182;
25073;1708181;
25075;1708203;
25079;1708195;
25083;1708198;
25074;1708205;
25080;1708209;
25075;1708207;
25089;1708214;
25075;1708241;
25092;1708246;
25082;1708242;
25086;1708246;
25085;1708254;
25078;1708249;
25083;1708227;
25086;1708222;
25075;1708219;
25084;1708210;
25081;1708201;
25078;1708185;
25075;1708185;
25079;1708165;
25077;1708167;
25069;1708160;
25072;1708155;
25069;1708145;
25065;1708145;
25063;1708154;
25066;1708133;
25064;1708136;
25066;1708137;
25065;1708132;
25068;1708125;
25068;1708118;
25063;1708127;
25066;1708125;
25058;1708119;
25062;1708122;
25059;1708114;
25062;1708112;
25056;1708120;
25061;1708126;
25050;1708127;
25058;1708113;
25061;1708131;
25064;1708125;
25063;1708126;
25063;1708124;
25054;1708126;
25057;1708111;
25059;1708121;
25060;1708109;
25054;1708123;
25058;1708114;
25055;1708121;
25055;1708105;
25050;1708110;
25046;1708113;
25054;1708118;
25044;1708104;
25050;1708117;
25055;1708107;
25054;1708097;
25039;1708084;
25041;1708097;
25039;1708093;
25048;1708077;
25034;1708075;
25035;1708067;
25040;1708062;
25039;1708057;
25032;1708061;
25041;1708055;
25036;1708043;
25032;1708041;
25037;1708027;
25038;1708029;
25035;1708022;
25033;1708013;
25031;1708009;
25024;1708014;
25026;1707997;
25028;1707993;
25018;1707985;
25023;1707985;
25020;1707981;
25023;1707988;
25020;1707967;
25024;1707969;
25022;1707952;
25023;1707964;
25018;1707972;
25025;1707972;
25017;1707983;
25008;1707974;
25011;1707983;
25017;1707991;
25015;1707990;
25016;1707989;
25012;1708003;
25021;1708016;
25015;1707997;
25015;1708016;
25009;1708009;
25012;1708023;
25012;1708019;
25015;1708024;
25010;1708016;
25014;1708034;
25013;1708034;
25017;1708046;
25013;1708039;
25015;1708033;
25013;1708028;
25003;1708030;
25008;1708039;
25010;1708036;
25006;1708030;
25005;1708025;
25000;1708025;
25003;1708010;
25001;1708008;
25002;1708009;
25001;1707996;
25001;1707996;
25006;1707999;
25005;1707999;
25002;1707979;
25011;1707988;
25010;1707978;
25024;1707976;
25010;1707973;
25014;1707970;
25008;1707960;
25005;1707961;
25005;1707946;
25004;1707952;
24997;1707950;
24998;1707947;
24991;1707935;
24997;1707923;
24988;1707922;
24991;1707932;
24982;1707926;
24987;1707938;
24985;1707943;
24986;1707938;
24986;1707955;
24985;1707951;
24985;1707948;
24990;1707954;
24990;1707965;
24996;1707970;
24988;1707950;
24994;1707955;
24994;1707956;
24997;1707967;
24999;1707952;
24999;1707977;
24992;1707971;
24999;1707965;
24992;1707983;
24999;1707989;
25002;1707994;
25007;1708004;
25009;1708014;
25002;1708005;
25001;1708017;
25004;1708022;
25012;1708011;
25020;1708021;
25010;1708029;
25009;1708027;
25007;1708024;
25013;1708026;
25007;1708030;
25005;1708040;
25004;1708027;
25006;1708029;
25000;1708031;
25002;1708030;
25000;1708021;
25001;1708026;
25000;1708011;
25000;1708010;
25010;1707997;
25006;1707985;
25007;1707981;
25014;1707976;
25005;1707975;
25011;1707983;
25011;1707990;
25016;1707974;
25015;1707998;
25011;1707984;
25019;1707986;
25018;1708001;
25013;1707991;
25014;1707986;
25012;1707982;
25014;1707984;
25004;1707971;
25014;1707975;
25010;1707964;
25015;1707974;
25014;1707980;
25020;1707979;
25018;1707983;
25016;1707983;
25021;1707984;
25019;1707979;
25016;1707970;
25017;1707971;
25024;1707974;
25026;1707984;
25032;1707977;
25030;1707998;
25030;1708007;
25032;1708005;
25033;1708002;
25036;1708008;
25030;1708001;
25034;1708008;
25029;1708007;
25031;1708018;
25032;1708020;
25026;1708021;
25028;1708016;
25026;1708018;
25027;1708030;
25027;1708021;
25032;1708025;
25032;1708036;
25031;1708031;
25036;1708034;
25041;1708029;
25032;1708031;
25034;1708032;
25029;1708034;
25035;1708043;
25028;1708033;
25031;1708033;
25042;1708030;
25040;1708022;
25033;1708018;
25039;1708018;
25034;1708005;
25039;1707988;
25033;1707993;
25037;1707989;
25027;1707978;
25030;1707986;
25038;1707979;
25030;1707980;
25028;1707978;
25036;1707982;
25044;1707979;
25038;1707971;
25034;1707973;
25042;1707984;
25039;1707978;
25047;1707983;
25042;1707987;
25040;1707986;
25043;1707984;
25042;1707989;
25030;1707983;
25039;1707976;
25032;1707988;
25039;1707984;
25037;1707984;
25042;1707983;
25043;1707995;
25039;1708005;
25039;1707999;
25039;1708002;
25036;1708003;
25042;1708000;
25043;1707997;
25043;1707999;
25043;1707988;
25043;1708009;
25052;1707998;
25043;1708007;
25050;1708001;
25038;1708008;
25038;1708011;
25040;1708012;
25040;1708021;
25040;1708028;
25045;1708006;
25055;1708028;
25039;1708028;
25053;1708024;
25048;1708031;
25046;1708037;
25043;1708027;
25051;1708037;
25046;1708046;
25060;1708033;
25045;1708039;
25054;1708034;
25050;1708014;
25057;1708000;
25046;1708000;
25048;1708008;
25038;1707995;
25047;1707984;
25043;1707976;
25041;1707970;
25041;1707972;
25037;1707976;
25034;1707956;
25038;1707982;
25031;1707964;
25039;1707952;
25036;1707956;
25031;1707961;
25035;1707963;
25036;1707964;
25033;1707949;
25042;1707951;
25038;1707964;
25034;1707959;
25041;1707947;
25033;1707956;
25038;1707947;
25038;1707959;
25025;1707962;
25030;1707965;
25032;1707949;
25031;1707958;
25029;1707958;
25030;1707960;
25028;1707958;
25031;1707960;
25036;1707958;
25039;1707970;
25037;1707976;
25038;1707979;
25033;1707983;
25042;1707996;
25034;1707998;
25041;1707983;
25043;1708011;
25038;1708004;
25036;1707985;
25046;1707983;
25037;1707997;
25035;1707997;
25030;1707996;
25029;1707993;
25028;1707992;
25025;1707984;
25014;1707982;
25026;1707998;
25021;1707986;
25028;1707981;
25022;1707977;
25026;1707965;
25021;1707967;
25024;1707959;
25021;1707954;
25019;1707934;
25021;1707951;
25030;1707936;
25018;1707931;
25025;1707921;
25018;1707923;
25022;1707914;
25014;1707908;
25013;1707918;
25013;1707897;
25010;1707894;
25010;1707892;
