21676;869436;
27905;1707682;
27914;1711077;
27910;1711100;
27926;1711099;
27916;1711144;
27925;1711159;
27913;1711194;
27912;1711218;
27915;1711255;
27917;1711271;
27914;1711306;
27930;1711349;
27918;1711361;
27938;1711394;
27925;1711403;
27942;1711427;
27928;1711459;
27937;1711492;
27924;1711513;
27931;1711540;
27926;1711561;
27928;1711586;
27933;1711607;
27927;1711648;
27932;1711687;
27931;1711720;
27932;1711764;
27939;1711797;
27946;1711855;
27952;1711910;
27955;1711950;
27951;1711992;
27966;1712015;
27969;1712062;
27970;1712093;
27975;1712117;
27958;1712069;
27956;1711923;
27923;1711657;
27899;1711406;
27874;1711150;
27861;1710921;
27828;1710681;
27816;1710465;
27795;1710255;
27778;1710073;
27765;1709933;
27756;1709808;
27747;1709750;
27747;1709691;
27742;1709684;
27739;1709671;
27738;1709697;
27746;1709724;
27741;1709745;
27759;1709789;
27755;1709835;
27775;1709914;
27764;1709971;
27780;1710043;
27777;1710114;
27789;1710191;
27788;1710256;
27791;1710304;
27795;1710322;
27779;1710325;
27797;1710323;
27777;1710300;
27791;1710295;
27767;1710269;
27779;1710269;
27771;1710265;
27781;1710272;
27783;1710265;
27785;1710270;
27784;1710265;
27782;1710273;
27784;1710298;
27789;1710323;
27792;1710325;
27787;1710353;
27793;1710403;
27795;1710433;
27793;1710463;
27798;1710494;
27789;1710555;
27812;1710611;
27808;1710676;
27825;1710724;
27817;1710775;
27831;1710831;
27828;1710853;
27835;1710879;
27829;1710894;
27831;1710948;
27832;1710996;
27852;1711091;
27853;1711182;
27863;1711282;
27871;1711358;
27870;1711430;
27883;1711486;
27878;1711531;
27884;1711581;
27881;1711607;
27882;1711646;
27882;1711671;
27883;1711719;
27895;1711802;
27883;1711862;
27902;1711958;
27895;1712002;
27905;1712075;
27905;1712117;
27918;1712172;
27906;1712191;
27924;1712237;
27921;1712246;
27922;1712297;
27929;1712316;
27927;1712362;
27936;1712394;
27932;1712452;
27936;1712484;
27944;1712535;
27941;1712540;
27952;1712587;
27939;1712614;
27948;1712681;
27940;1712707;
27967;1712763;
27955;1712807;
27976;1712854;
27964;1712894;
27974;1712912;
27961;1712956;
27983;1712978;
27973;1712977;
