28418;869411;
28399;1703688;
28396;1705803;
28397;1705835;
28397;1705840;
28390;1705856;
28400;1705875;
28387;1705871;
28390;1705877;
28394;1705890;
28400;1705926;
28393;1705960;
28398;1706023;
28407;1706076;
28407;1706135;
28411;1706200;
28412;1706259;
28412;1706293;
28425;1706338;
28427;1706369;
28424;1706430;
28433;1706504;
28439;1706592;
28443;1706675;
28460;1706764;
28469;1706836;
28464;1706912;
28480;1706989;
28481;1707088;
28490;1707184;
28499;1707293;
28511;1707382;
28518;1707472;
28525;1707535;
28532;1707599;
28537;1707635;
28535;1707686;
28542;1707747;
28553;1707791;
28545;1707849;
28556;1707894;
28554;1707956;
28564;1707999;
28564;1708000;
28564;1707938;
28543;1707767;
28512;1707503;
28483;1707150;
28453;1706733;
28411;1706271;
28369;1705780;
28327;1705294;
28290;1704854;
28253;1704448;
28213;1704134;
28193;1703873;
28182;1703698;
28174;1703598;
28164;1703527;
28157;1703513;
28151;1703500;
28155;1703511;
28153;1703532;
28159;1703577;
28160;1703626;
28165;1703705;
28172;1703788;
28180;1703922;
28196;1704054;
28208;1704176;
28217;1704302;
28232;1704422;
28235;1704530;
28246;1704634;
28250;1704707;
28261;1704770;
28262;1704819;
28262;1704853;
28270;1704874;
28264;1704862;
28266;1704859;
28269;1704856;
28255;1704829;
28261;1704816;
28265;1704825;
28266;1704831;
28257;1704825;
28262;1704828;
28259;1704845;
28257;1704881;
28263;1704931;
28270;1705012;
28280;1705078;
28283;1705140;
28283;1705197;
28288;1705267;
28300;1705311;
28298;1705357;
28309;1705420;
28307;1705467;
28317;1705554;
28325;1705634;
28329;1705697;
28339;1705768;
28344;1705823;
28349;1705891;
28355;1705956;
28359;1706012;
28365;1706078;
28374;1706151;
28381;1706235;
28388;1706302;
28389;1706372;
28398;1706436;
28405;1706499;
28412;1706585;
28421;1706667;
28418;1706749;
28429;1706825;
28441;1706887;
28438;1706948;
28444;1706985;
28452;1707030;
28459;1707066;
28460;1707132;
28461;1707172;
28458;1707201;
28466;1707189;
28457;1707084;
28442;1706896;
28413;1706608;
28386;1706242;
28345;1705793;
28298;1705296;
28260;1704802;
28216;1704308;
28165;1703889;
28139;1703528;
28111;1703265;
28096;1703053;
28072;1702907;
28074;1702822;
28069;1702778;
28064;1702770;
28069;1702780;
28064;1702816;
28065;1702862;
28077;1702920;
28074;1702980;
28088;1703074;
28100;1703180;
28105;1703276;
28113;1703407;
28126;1703531;
28136;1703654;
28156;1703770;
28147;1703869;
28163;1703947;
28165;1704018;
28171;1704060;
28179;1704091;
28174;1704103;
28174;1704105;
28178;1704105;
28172;1704085;
28165;1704096;
28172;1704089;
28177;1704097;
28170;1704111;
28177;1704129;
28185;1704150;
28184;1704183;
28188;1704244;
28188;1704298;
28196;1704368;
28201;1704434;
28207;1704505;
28222;1704577;
28232;1704634;
28224;1704692;
28241;1704756;
28241;1704817;
28243;1704887;
28256;1704943;
28259;1705024;
28266;1705084;
28268;1705158;
28279;1705225;
28286;1705298;
28291;1705382;
28301;1705463;
28306;1705551;
28317;1705638;
28321;1705692;
28327;1705754;
28336;1705829;
28340;1705892;
28345;1705954;
28348;1706005;
28363;1706062;
28362;1706094;
28363;1706137;
28358;1706173;
28374;1706220;
28373;1706264;
28386;1706312;
28382;1706335;
28382;1706393;
28387;1706421;
28396;1706474;
28399;1706530;
28406;1706596;
28414;1706651;
28416;1706720;
28423;1706796;
28438;1706850;
28436;1706875;
28433;1706833;
28419;1706678;
28393;1706416;
28369;1706054;
28320;1705628;
28285;1705149;
28244;1704662;
28195;1704167;
28157;1703704;
28118;1703297;
28092;1702990;
28064;1702757;
28053;1702596;
28043;1702512;
28039;1702477;
28032;1702467;
28039;1702470;
28041;1702519;
28048;1702552;
28039;1702616;
28054;1702697;
28057;1702784;
28073;1702880;
28069;1702961;
28085;1703049;
28090;1703136;
28102;1703219;
28116;1703321;
28111;1703375;
28117;1703405;
28112;1703392;
28115;1703353;
28112;1703256;
28103;1703168;
28095;1703058;
28084;1702961;
28072;1702880;
28071;1702806;
28058;1702781;
28055;1702772;
28067;1702755;
28053;1702749;
28053;1702757;
28058;1702780;
28059;1702823;
28069;1702881;
28076;1702953;
28084;1703028;
28086;1703117;
28093;1703182;
28098;1703251;
28103;1703306;
28112;1703359;
28120;1703419;
28128;1703484;
28131;1703539;
28128;1703601;
28142;1703637;
28145;1703674;
28144;1703721;
28148;1703752;
28154;1703805;
28166;1703874;
28166;1703948;
28173;1704018;
28182;1704082;
28188;1704129;
28192;1704200;
28206;1704252;
28206;1704301;
28213;1704369;
28224;1704417;
28225;1704463;
28218;1704481;
28224;1704516;
28237;1704571;
28237;1704614;
28247;1704661;
28245;1704706;
28259;1704779;
28258;1704821;
28267;1704870;
28266;1704915;
28275;1704906;
28264;1704831;
28247;1704650;
28217;1704353;
28189;1703989;
28152;1703563;
28109;1703113;
28070;1702677;
28033;1702271;
28002;1701939;
27979;1701668;
27953;1701484;
27943;1701383;
27940;1701327;
27934;1701307;
27942;1701319;
27934;1701364;
27948;1701418;
27959;1701476;
27960;1701581;
27967;1701673;
27981;1701769;
27990;1701901;
28001;1702040;
28010;1702173;
28027;1702315;
28039;1702460;
28051;1702587;
28058;1702701;
28063;1702787;
28073;1702869;
28085;1702914;
28088;1702943;
28087;1702963;
28088;1702960;
28089;1702952;
28089;1702931;
28084;1702944;
28083;1702943;
28086;1702940;
28082;1702947;
28084;1702967;
28094;1703020;
28090;1703052;
28099;1703104;
28109;1703179;
28114;1703263;
28125;1703329;
28127;1703402;
28131;1703482;
28138;1703542;
28149;1703615;
28147;1703695;
28155;1703782;
28169;1703857;
28175;1703925;
28165;1703975;
28181;1704037;
28190;1704097;
28191;1704182;
28202;1704220;
28208;1704283;
28212;1704349;
28218;1704425;
28230;1704489;
28230;1704570;
28235;1704661;
28251;1704749;
28257;1704844;
28267;1704948;
28273;1705043;
28285;1705123;
28289;1705235;
28298;1705317;
28310;1705421;
28326;1705522;
28317;1705609;
28335;1705686;
28345;1705765;
28350;1705855;
28353;1705921;
28363;1705996;
28370;1706067;
28377;1706137;
28381;1706213;
28390;1706277;
28397;1706363;
28408;1706454;
28411;1706532;
28420;1706596;
28422;1706594;
28414;1706509;
28393;1706283;
28361;1705982;
28336;1705586;
28287;1705142;
28255;1704654;
28204;1704168;
28162;1703694;
28118;1703276;
